name	id	max_length	max_width	island_group	body_of_water
Lot's Ait	/m/03whr88				Tideway,River Thames
Vega Island	/m/04sypg				
Vesiloo	/m/047lszv				
Azimuth Island	/m/03y8g0t				
Rullesteinøya	/m/047mn5p				
King George Islands	/m/03qhtcz				
Inishail	/m/03hl060				Loch Awe
Ugidak	/m/0hyq33_			Andreanof Islands,Aleutian Islands	
Hall Island	/m/0hzgggz			Houtman Abrolhos	Indian Ocean
Armitage Island	/m/0hyq0n9			San Juan Islands	
Midori No Shima	/m/0hzg53b				Pacific Ocean
Pulau Tuba	/m/0hzgjqr			Langkawi	Indian Ocean
Isla Mezcala	/m/0hzy2vn				Lake Chapala
Gull Island	/m/0hz05ct			Fox Islands,Aleutian Islands	
Ko Panak	/m/0hz7dh8				Phang Nga Bay
Brat Chirpoyev	/m/0hyp8cs			Kuril Islands	
Île Poule	/m/0hzhm6v			Chagos Archipelago	Indian Ocean
Krakal Besar	/m/0hypt79			Karimun jawa	
Chaloupe	/m/0hzgk5g			Cargados Carajos	Indian Ocean
Paradise Island	/m/0hzxcjn				Indian Lake
Wobble Island	/m/0hzx149				Lake Gaston
North Cay	/m/0hz0nt1			Leeward Islands,Lesser Antilles,Islands of Anguilla	
Mopion Island	/m/0hyxn9x			Lesser Antilles,Antilles	
Ko Na Khae	/m/0hz7d99				Phang Nga Bay
Falhuverrehaa	/m/07py0f				
Nalaguraidhoo	/m/07pwtb	1.5	0.5		
Winter Island	/m/07m8n2				
Dhevvadhoo	/m/076lmv				
Hovedøya	/m/06zszf				
Sans Souci Island	/m/06w6cb_				
Manuae	/m/07g68w				Pacific Ocean
Velidhoo	/m/076w14				
Jinnathugau	/m/07pxq1				
Soay	/m/07544			British Isles,Inner Hebrides	
Issari	/m/07px98				
Crozier Island	/m/073l0m				
Denis Island	/m/07psl_			Seychelles Archipelago	
Kalhuhandhihuraa	/m/07pwnf				
Little Cumbrae	/m/0m3jp			British Isles,Islands of the Clyde	
Otōtojima	/m/063t8xq			Ogasawara Islands	
Wag Islands	/m/051_12b			Canadian Arctic Archipelago	
Porquerolles	/m/05p12lr	7.0	3.0	Îles d'Hyères	Mediterranean Sea
Själö	/m/067xq4				
Janvrin Island	/m/05zw6tw				
Hopen	/m/052bfd			Svalbard Archipelago	
Ile Takamaka	/m/063t4c				Indian Ocean
Coconut Island	/m/05tysf			Hawaiian Islands	
Île Vanier	/m/056kmk			Canadian Arctic Archipelago	
Wight Bank	/m/068p5f				
Leksa	/m/052zl7				
Bewick Island, Queensland	/m/0d9kr8				
Mai Islet, Queensland	/m/0dd8lk			Torres Strait Islands	Pacific Ocean,Torres Strait
Bielecki Island	/m/0dlngvh				
Kerr Islet, Torres Strait	/m/0dj2q6			Torres Strait Islands	Pacific Ocean,Torres Strait
Kramer Island	/m/0dr_6cl				
Canoe Island, Torres Strait	/m/0ddwth			Torres Strait Islands	Torres Strait
Gilligans Island	/m/0brykng				
Halfway Island, Torres Strait	/m/0ddwzd			Torres Strait Islands	Torres Strait,Pacific Ocean
Morris Island, Queensland	/m/0d9fjh				
Trochus Island, Queensland	/m/0dd7vy				
Iperaq Island	/m/0dljtbj				Baffin Bay
Bacan	/m/0gf948h			Maluku Islands,Bacan	
Haidian Island	/m/0g5s92r				
Isle La Motte	/m/0h_5h9k				Lake Champlain
Great Brewster Island	/m/0g3zht			Boston Harbor Islands	Boston Harbor
Three Hummock Island	/m/0h6b3b				
Stora Drammen	/m/0ghsy7				
Vulf	/m/0g1qvv				Caspian Sea
Babase Island	/m/0g2y_t				
Ste. Anne Island	/m/0gsygs			Seychelles Archipelago	Indian Ocean
Fish Island Site	/m/0h1z7g				
Meydan Island	/m/0h_6nwx				Lake Urmia
Agalega Islands	/m/03l67t				
Siberut	/m/04vjhf			Mentawai Islands	Indian Ocean
Cornelius Island	/m/03gxyrr				Narragansett Bay
Moucha Island	/m/0415bl8				
Deal Island	/m/03nvq2n				
Chetyre Paltsa	/m/04crxdd				
Wakae Island	/m/03hgrts				Pacific Ocean
South Twin Island	/m/0416hhq			Apostle Islands	
Kuper Island	/m/03qntq			Southern gulf islands,Gulf Islands	Strait of Georgia,Pacific Ocean
Spert Island	/m/03y2rj4			Palmer Archipelago	
Amami Oshima	/m/03vp1b			Amami Islands	Pacific Ocean
Durneva Island	/m/04cvlyk				Caspian Sea
Green Island	/m/04grhws				Lake Erie
Raoul Island	/m/03hvzb			Kermadec Islands	Pacific Ocean
Iturup	/m/03nv5z			Kuril Islands	Sea of Okhotsk,Pacific Ocean
Jackson Island	/m/04mxvgg			Canadian Arctic Archipelago	
Puketutu Island	/m/03nt4xv				
Ko Yao Yai	/m/03bydc3				Phang Nga Bay
Akitua	/m/02r84mb				
Mersea Island	/m/02kr11			British Isles	
Isla Natividad	/m/02q_pnf				
Washburn Island, Massachusetts	/m/02rn75v				
Aspøy	/m/03chyf1				
Frog Island, London	/m/02qspt7				River Thames,Tideway
Manuel Rodriguez Island	/m/02w1_zr				
Nanny Cay	/m/02z5gt4			Virgin Islands	
Kilpola	/m/02w4vny				Lake Ladoga
Blasket Islands	/m/027bkk				
Hollyhock Island	/m/03cngg_				
Aughinish	/m/03_9k9				
Fox Island	/m/026_spf				Lake Simcoe
Vasafua	/m/02r_f_r				
Sanda, Scotland	/m/02jf76			British Isles,Islands of the Clyde	
Motufetau	/m/02r_h9b				
Batanta	/m/02vpxcf			Raja Ampat Islands	
Pulau Tiga	/m/03cff8				
Sideia Island	/m/02rx84z				
George Island	/m/02pkkyt				Lake Winnipeg
Plum Island	/m/0hz06gp			Aleutian Islands,Andreanof Islands	
Tampara	/m/0hzy832				Chilka Lake
Morrison's Island	/m/0hzy92y				Lake Wawasee
Big Isle	/m/0hzzbfs				Lough Swilly
Lilborne Island	/m/0hzzfp8				Lake Joseph
Blueberry Island	/m/0hzzg2k				Lake Joseph
Chergau Island	/m/0hzzgjd				Kenyir Lake
Haukoʻi	/m/0hyn75f			Hawaiian Islands	
Mokuauia	/m/0hyn7xv			Hawaiian Islands	
Southeast Island	/m/0hyn80s			Hawaiian Islands	
Karavolas Rodhou	/m/0hypk44			Dodecanese	
Black Island	/m/0hz06dr			Andreanof Islands,Aleutian Islands	
Kato Antikeri	/m/0hz0bg4			Cyclades	
Table Island	/m/0hzct3h				Andaman Sea
Hafhai	/m/0hzcv8x				Pacific Ocean
Miyake Island	/m/0hzg7gf				Devil's Sea
Wooded Island	/m/0hzggmk			Houtman Abrolhos	Indian Ocean
Pulau Dayang Bunting	/m/0hzgjqg			Langkawi	Indian Ocean
Île Anglaise	/m/0hzhm6k			Chagos Archipelago	Indian Ocean
Île aux Rats	/m/0hzhmbl			Chagos Archipelago	Indian Ocean
Bolshoy Pelis	/m/0hzhrzn			Rimsky-Korsakov Archipelago	Sea of Japan
Smith Island	/m/0261518			San Juan Islands	
Tilghman Island	/m/01_ljs3				Chesapeake Bay
Rockland Key	/m/025v0b0			Florida Keys	
Ischia	/m/02002y				
Emae	/m/025t2yx			Vanuatu	
Whale Island	/m/025vxyz				
Sassie Island, Torres Strait	/m/0dfkkv			Torres Strait Islands	Pacific Ocean,Torres Strait
Pulau Tekong Kechil	/m/0cghkl				
Annacis Island	/m/0c9skn				Pacific Ocean
Roko Island, Queensland	/m/0ddptk			Torres Strait Islands	Torres Strait,Pacific Ocean
Petit Bois Island	/m/0ckmvh				
Fantome Island	/m/0ch3lk				
Ongley Island	/m/0cp1nxj			South Shetland Islands	
Bates Island	/m/0dgqlss				
Lowry Islet, Torres Strait	/m/0dfjf3			Torres Strait Islands	Torres Strait,Pacific Ocean
Lobodon Island	/m/0dryqgs				
Dobrowolski Island	/m/0ds8c1n				
Eadie Island	/m/0ds10w3			South Shetland Islands	
Lovells Island	/m/0ftw9x			Boston Harbor Islands	Boston Harbor
Jingle Island	/m/0dsb9wn				
Hash Island	/m/0dscgtb				
Petersen Island	/m/0ds9m_3				
Chugunov Island	/m/0ds4klf				
Edman Island	/m/0ds5t3f				
Nusser Island	/m/0ds3xk2				
Anjouan	/m/0197fh			Comoro Islands	Indian Ocean
Auckland Islands	/m/0154w0				
Minami Torishima	/m/01bg3v				Pacific Ocean
Tripp Island	/m/03y1ss1				
Iwai-jima, Yamaguchi, Japan	/m/04grjzz				
Calvert Island	/m/03nwpzc				
Sugarloaf Rock	/m/03qdzgw				
Galiano Island	/m/03lsh8			Southern gulf islands,Gulf Islands	Strait of Georgia,Pacific Ocean
Southport Island	/m/04n1nlb				
Pim Island	/m/0416qfd			Canadian Arctic Archipelago	
Eilean Dearg, Loch Riddon	/m/03gsq57				
San Lazzaro degli Armeni	/m/03wr_g				
Sonadia Island	/m/03cm6c4				
Udot, Federated States of Micronesia	/m/047mvct				
Islands of Newfoundland and Labrador	/m/03mg8qd				
Russeholmen	/m/04cwl8j				
Tuần Châu	/m/04n25x3				
Yos Sudarso Island	/m/03kl77				
Deadwater Ait	/m/03cqdn2				
Low Islets	/m/04jl2p9				
Big Island	/m/03h0gks			Canadian Arctic Archipelago	
Håungen	/m/04cxtsn				
Nanpo Shoto	/m/0474qb				
Acuna Island	/m/03y944x			South Orkney Islands	
Clett	/m/03nwp3t				
Islay	/m/016wlc			Inner Hebrides,British Isles	
Skeppsholmen	/m/01hgry				
Adelfoi Islets	/m/02665gx				
McNish Island	/m/026g_6j				
Abruka	/m/021f3x				
Cocos Islands	/m/01p6l				
Ios	/m/018yxg			Cyclades	Aegean Sea
Folegandros	/m/01lpkk			Cyclades	Aegean Sea,Mediterranean Sea
Tobago	/m/015hqj			Antilles,Lesser Antilles	
Lyø	/m/061yqz				
Brusnik	/m/05h29pz				
Ta‘ū	/m/04wz16				Pacific Ocean
Antipsara	/m/05mrrwl				Aegean Sea
Rock Island	/m/05f9wph				
Napuka	/m/05df1x			Tuamotu-Gambier Islands	
Isla de Ratones	/m/05s_t8g				
Tavanipupu	/m/05zwyl4				
Legundi	/m/05b5mhv				
Borromean Islands	/m/05cqgg				Lake Maggiore
Maleivona	/m/05zskg8				
Saint John's Island	/m/057bcz				
Zverino Island	/m/0g59s0y			South Shetland Islands	
Keswick Island	/m/0fxv_8				
Portage Island	/m/0gzsmm				Bellingham Bay
Omid Island	/m/0h_6nxn				Lake Urmia
Pedlar Island	/m/0ggmf_				
Fatu Rock	/m/0fzgzb				
Aguni Island	/m/0h1dhvb			Ryukyu Islands	
Guafo Island	/m/0gxdg8				
Tarout	/m/0gv8lx				
Spruce Island	/m/0h_0gpx				Madge Lake
Maagau	/m/07pxdr				
Hiyafushi	/m/07pwlc				
Munandhoo	/m/07pyqs				
Rinbidhoo	/m/07pys5				
San Cristóbal Island	/m/07pt_m				Pacific Ocean
Inchmickery	/m/06kqm3				Firth of Forth
No-Name Island, Pennsylvania	/m/0h3895				
Borzu Island	/m/0h_6ns4				Lake Urmia
Sahran Island	/m/0h_6ny0				Lake Urmia
Ketron Island	/m/0gwnlf				
Ashk Island	/m/0h_6nqr				Lake Urmia
Kennebecasis Island	/m/0gx660				
Toas island	/m/0gy07qp				Lake Maracaibo
Navy Island, Jamaica	/m/0g3fv7				
Sugar Island	/m/0gqhn_				Lake Erie
Hardwicke Island	/m/0h54cw5				Pacific Ocean
Hartshorne Island	/m/0dsf8w7				
Burnett Island	/m/0dsd7st				Indian Ocean
Knight Island	/m/0ds6pm3				
Jason Island	/m/0ds36ml				
Case Island	/m/0dsb97z				
Kao	/m/027dnm5				Pacific Ocean
Fair Isle	/m/031w9			Shetland Islands,British Isles	
Soledad Miria	/m/027csgm				
Iniö	/m/03bnjp				
Strumble Head	/m/03dfn7				
Gunther Island	/m/0280rf4				
Magnetic Island	/m/02stdh				
Bodie Island	/m/02rt8tf			Outer Banks	
Sijiao Island	/m/02vmj02				
Hunda	/m/02wwq0w			British Isles,Orkney Islands	
Tap Mun	/m/02njkp				
North Star Island	/m/02z65qy				
Poro Island	/m/026ymxg				
Reinøya	/m/02rslff				
Traiguen Island	/m/02vxyyj				
Ellis Island	/m/02nyg				
Taula	/m/027qx41				
Fuafatu	/m/02r_fp2				
Motukitiu	/m/02r84jl				
Grassholm, South Georgia	/m/02r034g				
Ingarö	/m/03c4bj5				
Cala Tuent	/m/02q80q9				
Ilnacullin	/m/026fx7n				
Mezhdusharskiy Island	/m/027k29w				Barents Sea
Vallay	/m/02h_rr			Outer Hebrides,British Isles	
Heenfaru	/m/07pwkp				
Khabomai	/m/06rvn7				Sea of Okhotsk
Kalaidhoo	/m/076p15				
Enbulufushi	/m/07pxly				
Gull Island	/m/06jvk8				Lake Michigan,Lake Saint Clair
Naifaru	/m/076v31				
Medhuréhaa	/m/07pync				
Breaker Island	/m/07_6yq				
Hammond Island, Torres Strait	/m/0ddw63			Torres Strait Islands	Pacific Ocean,Torres Strait
Nob Island, Queensland	/m/0dbwzh				
Pipon Island, Queensland	/m/0d9ldf				
North Direction Island, Queensland	/m/0d8wvm				
Bawe Island	/m/0dllnbb				
Single Island	/m/0fpj163				
Megaw Island	/m/0drx02m				
Plantation Key	/m/0f_836			Florida Keys	
Butler Island	/m/0dr_wp9				
Vortex Island	/m/0dscrhb				
Bushy Island, Queensland	/m/0dckxk				
Dodman Island	/m/0ds78mx				
Hiriyanfushi	/m/07px87				
Dhangethi	/m/076t0q				
Manadhoo	/m/076w03				
Farukolhufushi	/m/07p_0z				
Orosay	/m/07kfyy0			Outer Hebrides	
Maradhoo-Feydhoo	/m/076bql				
Davidof Island	/m/077tgg			Aleutian Islands,Rat Islands	
Fulhadhoorah kairi finonolhu	/m/07px0y				
Hirvensalo	/m/07bj9z				
Faanuvaahuraa	/m/07pxnn				
Laurie Island	/m/06vymy			South Orkney Islands	
Olhuvelifushi	/m/076v3d				
Hulhudheli	/m/076s2f				
Eddy Island	/m/06zl68v			Canadian Arctic Archipelago	Hudson Bay
Kauwalu	/m/0hyn766			Hawaiian Islands	
Ko Mai Phai	/m/0hyn1l3			Phi Phi Islands	
Rathlin Island	/m/0p5l0				
le Hangar	/m/0hzcc7f				Pacific Ocean
Krautinsel	/m/0j0n663				Chiemsee
Îlote du Paul	/m/0hzgk4j			Cargados Carajos	Indian Ocean
Little Walnut Island	/m/0hzxcb9				Indian Lake
Foley Island	/m/0hzzkts				Rice Lake
Neely Island	/m/0hzxc7t				Indian Lake
Naubinway Island	/m/0hzzw4z				Lake Michigan
Ogangen Island	/m/0hz05d9			Fox Islands,Aleutian Islands	
Mother-in-Law	/m/0hz_f58				Flathead Lake
Emerald Island	/m/0hzx5kz				Lake Wenatchee State Park
Wantry Island	/m/0hzxpv0				Oneida Lake
Snake Island	/m/0hzzw7x				Lake Michigan
Waya	/m/0hyqzmy			Yasawa Islands	
Calbha Mor	/m/0hrhflx			Inner Hebrides,British Isles	
Barbara Island	/m/0hz06dn			Andreanof Islands,Aleutian Islands	
White Island	/m/0hzggmg			Houtman Abrolhos	Indian Ocean
Pulau Bidan	/m/0hzgjqc			Langkawi	Indian Ocean
Île du Coin	/m/0hzhm6g			Chagos Archipelago	Indian Ocean
Île Cipaye	/m/0hzhmbh			Chagos Archipelago	Indian Ocean
Petit Rameau	/m/0hyxn6k			Tobago Cays,Antilles,Lesser Antilles	
Waugoshance Island	/m/0hzzwdg				Lake Michigan
Castle Island	/m/0hz06f0			Aleutian Islands,Andreanof Islands	
Hạua	/m/0hzcv8t				Pacific Ocean
Dellview Island	/m/0hzy1ws				Trout Lake
Providence Island	/m/0hzy9f4				Lake Champlain
Makry Halkis	/m/0hypkdk			Dodecanese	
Nyamuk	/m/0hypss5			Karimun jawa	
Garden Island	/m/0hzy9dr				Lake Champlain
Mokuokahailani Rock	/m/0hyn35x			Hawaiian Islands	
Cayo Algodon Grande	/m/0hz0ps6			Jardines de la Reina,Greater Antilles,Antilles	
Green Island	/m/0hyn75b			Hawaiian Islands	
Mokupipi	/m/0hyn7z4			Hawaiian Islands	
Obilatu	/m/0hyqpcz			Obi Islands,Maluku Islands	
Long Island	/m/0hyq129			San Juan Islands	
Roma Island	/m/0hzggkd			Houtman Abrolhos	Indian Ocean
Joe Smith Island	/m/0hzgghf			Houtman Abrolhos	Indian Ocean
Snake Island	/m/0hzz5sv				Lake Kariba
Pelican Island	/m/0hzy5y9				Eagle Mountain Lake
Grimbanga Temoa	/m/0hzcv27				Coral Sea
Cayos de Pajonal	/m/0hz0q6d			Greater Antilles,Antilles,Sabana-Camaguey Archipelago	
Keaoi Island	/m/0hyn357			Hawaiian Islands	Pacific Ocean
Frenchman's Island	/m/0hzxpw8				Oneida Lake
Saint Vincent	/m/0l_3y			Antilles,Lesser Antilles	
Long Island	/m/0tpgd				Harbor de Grace,Casco Bay,Hussey Sound,Lucksee Sound,Old Cove
Garner Island	/m/0hzx27j				Clear Lake
Peng Chau	/m/0pff1				
Silak Island	/m/0hz06hg			Aleutian Islands,Andreanof Islands	
Nanuya Balavu	/m/0hyqzm8			Yasawa Islands	
Seira	/m/0hyqpc9			Tanimbar Islands,Maluku Islands	
York Island	/m/0hzg53m				Pacific Ocean
Kavalga	/m/0hyq33j			Aleutian Islands,Andreanof Islands	
Dänholm	/m/020_fm				
Grand Cayman	/m/01p7lq			Antilles,Greater Antilles	
Peberholm	/m/01sl8g				
Ambergris Caye	/m/01n250				
Kure Atoll	/m/01qgp7			Hawaiian Islands	Pacific Ocean
Isle of Portland	/m/01l1cj				
Gotland	/m/01pv6y				Baltic Sea
Waglan Island	/m/0452s4				
Ross Island	/m/0416610				Indian Ocean,Andaman Sea
Promise Island	/m/04135_1				
Blunden Islet	/m/03xdtb7				
Koltur	/m/04ss2f			Faroe Islands	Atlantic Ocean
Erith Island	/m/03nvqtr				
Sheek's Island, Ontario	/m/041rjs				
Vassøy	/m/04rjbl				
Æbelø	/m/046c31				
Brentford Ait	/m/03whqzm				Tideway,River Thames
Codfish Island	/m/045hbd				
Diamond Island	/m/04lfdt9				
Garden Island, Ontario	/m/04tx65				
Langeland	/m/03lxbj				
Jon Jim Island	/m/0hzgghj			Houtman Abrolhos	Indian Ocean
Caniff Island	/m/0hzzfxk				Lake Joseph
Yanutha	/m/0hzcv87				Pacific Ocean
Schooner Island	/m/0hzzft1				Lake Joseph
Isla del Sujeto	/m/0hz8vs4				Mar Menor
Qabre Nakhoda Island	/m/0hy_s_b				Persian Gulf,Lake Urmia
Woolridge Island	/m/0hz7k72				Howe Sound
Goat Island	/m/0hzz7vm				Long Pond
Kadamat	/m/0hypk21			Aminidivi,Lakshadweep	
Ogchul Island	/m/0hz05dd			Aleutian Islands,Fox Islands	
South Island	/m/0hz06hk			Andreanof Islands,Aleutian Islands	
Camp Island	/m/0hzy1t8				Trout Lake
Rotondella Island	/m/0hzggkh			Houtman Abrolhos	Indian Ocean
Dara Island	/m/0hy_t1l				Persian Gulf
Middle Button Island	/m/0hyplh5			Ritchie's Archipelago,Andaman Islands	
Flinders Islet	/m/0hy_b_n			New South Wales,Five Islands Nature Reserve	
Chief's Island	/m/0hzzfqj				Lake Joseph
Tristan da Cunha	/m/0hz062k			Tristan da Cunha	
Petit Tobac	/m/0hyxn9c			Lesser Antilles,Antilles,Tobago Cays	
Long Island	/m/0hzzgt5				Lake George
Mimami daitō	/m/0hzg52l				Pacific Ocean
Whip Island	/m/0hz06jd			Aleutian Islands,Andreanof Islands	
Tar Island	/m/0hzy50h				Caddo Lake
Morley Island	/m/0hzggjc			Houtman Abrolhos	Indian Ocean
Cayo Piedras	/m/0hz0q5c			Greater Antilles,Antilles,Sabana-Camaguey Archipelago	
Île Veronge	/m/0hzgk4q			Cargados Carajos	Indian Ocean
Dulah Laut	/m/0hyqpb8			Maluku Islands,Kai Islands	
Cayo de Las Doce Leguas	/m/0hz0ps0			Greater Antilles,Jardines de la Reina,Antilles	
Cayo Ines de Soto	/m/0hypqy6			Greater Antilles,Antilles	
Gitchie Island	/m/0hzzfy1				Lake Joseph
Cayos Pingues	/m/0hz0ps9			Jardines de la Reina,Greater Antilles,Antilles	
Mullet Island	/m/0hyn7z7			Hawaiian Islands	
Marmaras	/m/0hypkdn			Dodecanese	Aegean Sea
Scaevola Islet	/m/0hzgb5_			Cocos Islands	Indian Ocean
la Petite Aiguille	/m/0hzcc7v				Pacific Ocean
Rostam Island	/m/0hy_t22				Persian Gulf
Indian Island	/m/0hzx26r				Clear Lake
Megalo Sofrano	/m/0hypkf0			Dodecanese	
Hog Neck Island	/m/0hzcynp				Chesapeake Bay
Cedar Island	/m/0hzy1y8				Trout Lake
Barge Rock	/m/0hzggf2			Houtman Abrolhos	Indian Ocean
Barker's Island	/m/0hzc5wt				Great Lakes
Arsida	/m/0hzdc29				Aegean Sea
Great Cumbrae	/m/0m3j9			British Isles,Islands of the Clyde	
Geoffrey Island	/m/0hzzfqs				Lake Joseph
Chaika Rock	/m/0hz06f3			Andreanof Islands,Aleutian Islands	
Witten Towhead	/m/09pxy7				
Cebu Island	/m/0bg0zd			Bohol Island,Sibuyan Island	
Tubou	/m/095drq				
Viti Levu Group	/m/091xdv				
Wylie Island	/m/09pxqy				
Lopevi	/m/0c5v57			Vanuatu	
Isla del Rey	/m/0cmftl				
Lustybeg Island	/m/0d4sxr				Lough Erne
Black Hammock Island	/m/0ch2xfj				
Moore's Island	/m/0bkcp3				
Outer Island, Connecticut	/m/0cfjrq			Thimble Islands	
Agar's Island	/m/0cn_brd				
Wheeler Island, Queensland	/m/0d4jz8				
Little San Salvador Island	/m/0csqdp				
Tanjeh Island	/m/0h_6nzx				Lake Urmia
Yangshan	/m/0gkmlv				
Pulau Selat Kering	/m/0glmmr1				
Thérèse Island	/m/0gt2tt			Seychelles Archipelago	
Tenth of June	/m/0hy_c0p			New South Wales,Admiralty Group	
Mafia Island	/m/01t_hv				Indian Ocean
Khao Tapu	/m/026bfk8				Phang Nga Bay
Pratas Islands	/m/025097				
Pemba, Tanzania	/m/01f7r1				Indian Ocean
St. George's Caye	/m/01n3d3				
Caballo Island	/m/0155ws				Manila Bay
Mount Adolphus Island, Queensland	/m/0dd8_2			Torres Strait Islands	Torres Strait,Pacific Ocean
Amygdaloid Island	/m/0d2sbh				
Kanig Island, Torres Strait	/m/0ddx99			Torres Strait Islands	Pacific Ocean,Torres Strait
Bernard Island	/m/0dljmx1				
Taartoq Island	/m/0dllrch				Baffin Bay
Skorpo, Os	/m/0dpbcj				
Schnauders Island	/m/0ch0tkd				
Qeertartivatsiaq Island	/m/0c008tt				
Dayman Island, Queensland	/m/0ddq7p			Torres Strait Islands	Pacific Ocean,Torres Strait
Perry Island, Queensland	/m/0dbwyg				
Moku Naio	/m/0hyn77t			Hawaiian Islands	
Usedom	/m/0l6pf				Baltic Sea
Naan Island	/m/0hzxlcs				Lough Erne
Sandy Island	/m/0hzx1ls				Lake Winnipesaukee
Sand Islet	/m/0hyn80d			Hawaiian Islands	
Rolph Island	/m/0hzy1tj				Trout Lake
Jonobi Island	/m/0hy_t0b				Persian Gulf
San Bernardo Island	/m/0hzycbt				Lake Maracaibo
Grimbanga Nende	/m/0hzcv2m				Coral Sea
Naukacuvu	/m/0hyqzmn			Yasawa Islands	
South Bog Islands	/m/0hzycj2				Rangeley Lake
Chete Island	/m/0hzz5t2				Lake Kariba
Anagaksik Island	/m/0hz06dc			Aleutian Islands,Andreanof Islands	
Schoolcraft Island	/m/0hzy98f				Lake Itasca
Canui Island	/m/0hzgb62			Cocos Islands	Indian Ocean
Sabyat Island	/m/0hzct2x				Andaman Sea
Cactus Islands	/m/0hyq0nz			San Juan Islands	
Ram Island	/m/0hyq1c0			San Juan Islands	
North Island	/m/0hyn7zj			Hawaiian Islands	
Turkey Foot Island	/m/0hzxchx				Indian Lake
Little Island	/m/0hzxpvs				Oneida Lake
Denny Island	/m/0hzybrd				Chew Valley Lake
Pulau Nusreen	/m/0hyqp9q			Maluku Islands,Tayandu Islands	
Île Sepulture	/m/0hzhm8_			Chagos Archipelago	Indian Ocean
Browns Island	/m/0hzz9_k				Massabesic Lake
Dushkot Island	/m/0hz05b_			Aleutian Islands,Fox Islands	
Pologyy-Sergeyeva	/m/0hzcbrx				Kara Sea
Yoho Island	/m/0hzzfpj				Lake Joseph
Kouloundros	/m/0hypk4f			Dodecanese	
Piganoussa	/m/0hypkl_			Dodecanese	
Wallace Island	/m/0hzcv4p				Pacific Ocean
Stephens Island	/m/0hzcv62				Pacific Ocean
Hawaii	/m/0jbt3		150.0	Hawaiian Islands	Pacific Ocean
Little Scrub Island	/m/0hz0nsw			Islands of Anguilla,Leeward Islands,Lesser Antilles	
Uros	/m/0hzx1c_				Lake Titicaca
Île de Choisi	/m/0hzzhjc				Lake Geneva
Sveti Andrija	/m/025w6_t				
Isle of Youth	/m/01rj40			Greater Antilles,Antilles,Canarreos Archipelago	
Neuwerk	/m/01x_8c				
Goeree-Overflakkee	/m/01d3jl				
Pulau Ujong	/m/025v36v				
Scott Island	/m/015ff0				Baffin Bay
Shangchuan Island	/m/022ck_				
Brownsea Island	/m/01n_ck				
Goto Islands	/m/01fsql				Pacific Ocean
Merritt Island	/m/01z_btv				
Ilhéu Grande	/m/026kb4j				
Ocracoke	/m/0yh85			Outer Banks	
Naxos	/m/0gv5s			Cyclades	Mediterranean Sea,Aegean Sea
The Twin Islands	/m/0h_18pt				Senecaville Lake
Boca Chita Key	/m/0g_hv6			Florida Keys	
Kalsnag Island	/m/0h_6nvd				Lake Urmia
Windley Key	/m/0gpf6j			Florida Keys	
Sheshan Island	/m/0h43b6				
Kika	/m/0h_0fk4				Lake Chad
Tiran Island	/m/0h_6qbp				Lake Urmia
Little Island, Waterford	/m/0g6qn6				
Cheshmeh-kenar Island	/m/0h_6nsf				Lake Urmia
Murano	/m/01h9f0				
Itamaracá	/m/01m0vr				
Labuan	/m/0209_r				
Worcester Island	/m/0h_3ffb				Lake Winnipesaukee
Espiru Island	/m/0h_6ns_				Lake Urmia
'Eua	/m/0gpzvb				Pacific Ocean
Hendurabi	/m/03r4st				Persian Gulf
Yim Tin Tsai	/m/04m_kvc				
Bristol Island	/m/04v5zr				Pacific Ocean
Debutante Island	/m/03y0tff				
Al Muharraq	/m/04qn9x				Persian Gulf
Hayling Island	/m/03lql			British Isles	Solent
Barren Island	/m/043q3j8				Chesapeake Bay
Burwick Holm	/m/047ld4c				
Benguerra Island	/m/03qp62y				Indian Ocean
Mana Island, New Zealand	/m/04q7nc				
Grande-Terre	/m/040dqg			Leeward Islands,Antilles,Lesser Antilles	
Quiriquina Island	/m/03npqrn				
Wood's Island	/m/0h_jw6h				Lake Martin
Viwa	/m/0hyqzn9			Yasawa Islands	
Geiger Key	/m/0gw1mp			Florida Keys	
Pyramid Island	/m/0hz06_2			Rat Islands,Aleutian Islands	
Houtman Abrolhos	/m/0j4_1				
Cayo Jutias	/m/0hz0nyw			Antilles,Greater Antilles,Colorados Archipelago	
Sarushima	/m/0gky85r				Tokyo Bay,Pacific Ocean
Barren Island	/m/0hyq0nd			San Juan Islands	
Killiniq Island	/m/0h3wh0			Canadian Arctic Archipelago	
Burgess Island	/m/0hzzfr0				Lake Joseph
Arsi Vilas	/m/0hzy_29				Lake Pichola
Kale Island	/m/0hzy935				Lake Wawasee
Navi Island	/m/0h_6nxg				Lake Urmia
Kouloura Leipson	/m/0hypk4j			Dodecanese	
Davis Island	/m/0hzcc55				Pacific Ocean
Rocher Nord	/m/0hzcc83				Pacific Ocean
Junshan	/m/0g6rmc				
Haijiao	/m/0h7x7j				
Paokalani Island	/m/0hyn368			Hawaiian Islands	
Le Pâté	/m/0hrhr76			Îles des Saintes,Lesser Antilles,Leeward Islands,Antilles	
Flower Island	/m/0hyq119			San Juan Islands	
